action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,hold_action_delta_mean,hold_ee_acc_p2p,hold_ee_acc_rms,hold_ee_jerk_rms,hold_joint_acc_rms,hold_vibration_index,joint_acc_rms,mean_error_m,min_error_m,qualified_action_delta_mean,qualified_ee_acc_p2p,qualified_ee_acc_rms,qualified_ee_jerk_rms,qualified_joint_acc_rms,qualified_vibration_index,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.035838793425427916,18.205516064415026,19.239854208633446,3.073297256752694,69.17242440472286,0,0.0015555749050789054,1.0,1.2902501515803697e-06,1.7121764974258767e-05,9.483159565769896e-06,0.00023804034645375223,0.0,5.471933889228387e-06,0.0,0.005814179539337649,0.0014551588765802446,1.2902501515803697e-06,1.7121764974258767e-05,9.483159565769896e-06,0.00023804034645375223,0.0,5.471933889228387e-06,46.78370629813162,1.0,1.0,1.0,1.0,1.0,1.77102382764071
0.03583879299205383,18.205516064415026,19.239854208633446,3.0732972662855085,69.1724244362356,1,0.001555572673207629,1.0,1.2682003655545706e-06,1.7607208212575835e-05,9.579477522510414e-06,0.00024071114325879473,0.0,5.527274599448718e-06,0.0,0.005814179036425471,0.0014551553535871742,1.2682003655545706e-06,1.7607208212575835e-05,9.579477522510414e-06,0.00024071114325879473,0.0,5.527274599448718e-06,46.78370629593066,1.0,1.0,1.0,1.0,1.0,1.771023832362426
0.03583878936106558,18.205516064415026,19.239854208633446,3.073297246495561,69.17242449963254,2,0.0015555741814237253,1.0,1.2892104122910265e-06,1.670701892470425e-05,9.099092544682489e-06,0.0002332275683952825,0.0,5.242405994280678e-06,0.0,0.005814179651887245,0.0014551608087427725,1.2892104122910265e-06,1.670701892470425e-05,9.099092544682489e-06,0.0002332275683952825,0.0,5.242405994280678e-06,46.78370629010734,1.0,1.0,1.0,1.0,1.0,1.7710238223870567
0.035838798216844825,18.205516064415026,19.239854208633446,3.0732972901634907,69.17242439909515,3,0.0015555731819044028,1.0,1.2957187251798103e-06,1.7193383838408106e-05,9.209429807915437e-06,0.00023158027285397626,0.0,5.301527268740016e-06,0.0,0.005814179136324093,0.0014551538590154174,1.2957187251798103e-06,1.7193383838408106e-05,9.209429807915437e-06,0.00023158027285397626,0.0,5.301527268740016e-06,46.78370628373518,1.0,1.0,1.0,1.0,1.0,1.7710238480685483
0.035838805664232594,18.205516064415026,19.239854208633446,3.0732972651551096,69.1724243718734,4,0.0015555738154199772,1.0,1.302108789370206e-06,1.5551879644711144e-05,8.70933057070371e-06,0.0002160519812395787,0.0,5.022846896598922e-06,0.0,0.005814179457749912,0.0014551574839050988,1.302108789370206e-06,1.5551879644711144e-05,8.70933057070371e-06,0.0002160519812395787,0.0,5.022846896598922e-06,46.78370628774182,1.0,1.0,1.0,1.0,1.0,1.7710238324510246
0.035838793182489684,18.205516064415026,19.239854208633446,3.073297230609542,69.1724244027996,5,0.0015555751229465494,1.0,1.2781859827431158e-06,1.8154397035862076e-05,9.76721686178657e-06,0.0002436951039163153,0.0,5.636605813530077e-06,0.0,0.005814179127639674,0.0014551559438179247,1.2781859827431158e-06,1.8154397035862076e-05,9.76721686178657e-06,0.0002436951039163153,0.0,5.636605813530077e-06,46.783706300330486,1.0,1.0,1.0,1.0,1.0,1.7710238122678588
0.03583879195579104,18.205516064415026,19.239854208633446,3.073297238120675,69.1724243960164,6,0.001555573860957334,1.0,1.294329088219109e-06,1.7248071164126602e-05,9.377952156583438e-06,0.00023831169076599755,0.0,5.41237849737548e-06,0.0,0.0058141798644039035,0.0014551574060514812,1.294329088219109e-06,1.7248071164126602e-05,9.377952156583438e-06,0.00023831169076599755,0.0,5.41237849737548e-06,46.78370628007081,1.0,1.0,1.0,1.0,1.0,1.7710238161902658
0.03583880290956069,18.205516064415026,19.239854208633446,3.073297272095642,69.17242434023512,7,0.0015555744460210277,1.0,1.3193614347024854e-06,1.7359816501578725e-05,9.676657137323452e-06,0.00024024989761896727,0.0,5.583056164166145e-06,0.0,0.0058141791262634945,0.001455154835754048,1.3193614347024854e-06,1.7359816501578725e-05,9.676657137323452e-06,0.00024024989761896727,0.0,5.583056164166145e-06,46.78370630209931,1.0,1.0,1.0,1.0,1.0,1.7710238358012353
0.03583880546492794,18.205516064415026,19.239854208633446,3.0732972582437976,69.17242434111131,8,0.001555572904847887,1.0,1.2877678723319515e-06,1.821293096437387e-05,9.227979198888821e-06,0.00023397848007076973,0.0,5.3189617141997745e-06,0.0,0.005814180095607194,0.0014551598158858315,1.2877678723319515e-06,1.821293096437387e-05,9.227979198888821e-06,0.00023397848007076973,0.0,5.3189617141997745e-06,46.78370625978939,1.0,1.0,1.0,1.0,1.0,1.7710238291881875
0.035838795390649346,18.205516064415026,19.239854208633446,3.073297249270006,69.17242425661838,9,0.0015555740790219458,1.0,1.311699299681359e-06,1.8901677147859297e-05,9.739528604526676e-06,0.0002465765611318642,0.0,5.619983137092865e-06,0.0,0.005814179600592923,0.0014551605526112287,1.311699299681359e-06,1.8901677147859297e-05,9.739528604526676e-06,0.0002465765611318642,0.0,5.619983137092865e-06,46.783706277332556,1.0,1.0,1.0,1.0,1.0,1.7710238229781112
