action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,hold_action_delta_mean,hold_ee_acc_p2p,hold_ee_acc_rms,hold_ee_jerk_rms,hold_joint_acc_rms,hold_vibration_index,joint_acc_rms,mean_error_m,min_error_m,qualified_action_delta_mean,qualified_ee_acc_p2p,qualified_ee_acc_rms,qualified_ee_jerk_rms,qualified_joint_acc_rms,qualified_vibration_index,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.007808071040701574,2.6233698294090586,2.692181555801129,0.42348452802661984,7.878182170088567,0,8.094540461610691e-05,1.0,8.224780693875089e-05,0.0003385527495837343,0.00013326460509620344,0.0038667213995686417,0.0,6.044394332081709e-05,0.0,0.01612018527951793,8.094540461610691e-05,8.224780693875089e-05,0.0003385527495837343,0.00013326460509620344,0.0038667213995686417,0.0,6.044394332081709e-05,32.274600004056225,1.0,1.0,1.0,1.0,1.0,0.2440236864428649
0.007808073256383636,2.6233698294090586,2.692181555801129,0.4234843795834607,7.8781824166067365,1,8.094634353129043e-05,1.0,8.224861350321759e-05,0.00033730088324679494,0.0001332366669684807,0.003865490512418892,0.0,6.0317554033849816e-05,0.0,0.016120189875102355,8.094634353129043e-05,8.224861350321759e-05,0.00033730088324679494,0.0001332366669684807,0.003865490512418892,0.0,6.0317554033849816e-05,32.2745997706459,1.0,1.0,1.0,1.0,1.0,0.24402359865983858
0.007808069156413939,2.6233698294090586,2.692181555801129,0.4234842608306771,7.878181019182062,2,8.094611914302098e-05,1.0,8.224674110896825e-05,0.0003386823097073127,0.0001333285814925145,0.0038646636565005466,0.0,6.044472843697489e-05,0.0,0.016120188682990356,8.094611914302098e-05,8.224674110896825e-05,0.0003386823097073127,0.0001333285814925145,0.0038646636565005466,0.0,6.044472843697489e-05,32.274599826862136,1.0,1.0,1.0,1.0,1.0,0.24402353071221186
0.007808075511584489,2.6233698294090586,2.692181555801129,0.42348462496580647,7.878183113736539,3,8.094536991316904e-05,1.0,8.224639980809772e-05,0.00033783620394689875,0.00013323975385325172,0.0038748148702092526,0.0,6.045822601228674e-05,0.0,0.016120187265363992,8.094536991316904e-05,8.224639980809772e-05,0.00033783620394689875,0.00013323975385325172,0.0038748148702092526,0.0,6.045822601228674e-05,32.27459988772919,1.0,1.0,1.0,1.0,1.0,0.2440237423462214
0.007808073626593469,2.6233698294090586,2.692181555801129,0.4234842191573942,7.878181896218986,4,8.094696982415723e-05,1.0,8.224685437935765e-05,0.00033769494763994393,0.00013329376545863678,0.0038676262777587677,0.0,6.044190868347129e-05,0.0,0.016120193001078642,8.094696982415723e-05,8.224685437935765e-05,0.00033769494763994393,0.00013329376545863678,0.0038676262777587677,0.0,6.044190868347129e-05,32.27459961505598,1.0,1.0,1.0,1.0,1.0,0.24402350702763073
0.007808074252475031,2.6233698294090586,2.692181555801129,0.423484864362316,7.878182950143753,5,8.094363174212854e-05,1.0,8.224912584461555e-05,0.0003389313408492852,0.00013348993149233526,0.0038678893098032124,0.0,6.0635580558435715e-05,0.0,0.01612018299375119,8.094363174212854e-05,8.224912584461555e-05,0.0003389313408492852,0.00013348993149233526,0.0038678893098032124,0.0,6.0635580558435715e-05,32.27460010073243,1.0,1.0,1.0,1.0,1.0,0.2440238810806254
0.0078080757799676185,2.6233698294090586,2.692181555801129,0.4234847325428834,7.878182542142008,6,8.094383211788291e-05,1.0,8.224499164992952e-05,0.0003377567300813995,0.0001333049198954591,0.0038754457843322935,0.0,6.048506387082605e-05,0.0,0.01612018743776437,8.094383211788291e-05,8.224499164992952e-05,0.0003377567300813995,0.0001333049198954591,0.0038754457843322935,0.0,6.048506387082605e-05,32.27459986091512,1.0,1.0,1.0,1.0,1.0,0.24402380414049446
0.007808075696383235,2.6233698294090586,2.692181555801129,0.423484915556021,7.878183747769279,7,8.09448419144205e-05,1.0,8.224894044828608e-05,0.0003385534261466326,0.00013327581658072172,0.0038623965637131245,0.0,6.0383777308465716e-05,0.0,0.016120184273779915,8.09448419144205e-05,8.224894044828608e-05,0.0003385534261466326,0.00013327581658072172,0.0038623965637131245,0.0,6.0383777308465716e-05,32.274600035521466,1.0,1.0,1.0,1.0,1.0,0.24402390951699687
0.007808073734236698,2.6233698294090586,2.692181555801129,0.42348438897597074,7.8781819711287815,8,8.094719857086611e-05,1.0,8.224876688619328e-05,0.00033908528747489505,0.00013353638578595436,0.0038691675276610964,0.0,6.056998397978556e-05,0.0,0.016120190633740976,8.094719857086611e-05,8.224876688619328e-05,0.00033908528747489505,0.00013353638578595436,0.0038691675276610964,0.0,6.056998397978556e-05,32.274599730374725,1.0,1.0,1.0,1.0,1.0,0.24402360498768394
0.007808078146003354,2.6233698294090586,2.692181555801129,0.42348502313486425,7.878184105393831,9,8.094485471896711e-05,1.0,8.224827010945465e-05,0.0003383350669011136,0.00013348677233558136,0.003863764907669475,0.0,6.0509266450834635e-05,0.0,0.01612018572036988,8.094485471896711e-05,8.224827010945465e-05,0.0003383350669011136,0.00013348677233558136,0.003863764907669475,0.0,6.0509266450834635e-05,32.27459995732519,1.0,1.0,1.0,1.0,1.0,0.24402397181710273
