action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,hold_action_delta_mean,hold_ee_acc_p2p,hold_ee_acc_rms,hold_ee_jerk_rms,hold_joint_acc_rms,hold_vibration_index,joint_acc_rms,mean_error_m,min_error_m,qualified_action_delta_mean,qualified_ee_acc_p2p,qualified_ee_acc_rms,qualified_ee_jerk_rms,qualified_joint_acc_rms,qualified_vibration_index,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.011157506819996311,2.3089900698999726,3.0222628626701926,0.48798019089559785,8.758646320926523,0,0.00013650999142375412,1.0,8.877279736500045e-05,0.0008361795990770337,0.00030934918837566483,0.009560440005691158,0.0,0.00015333640286791712,0.0,0.013443667416135457,0.00013650999142375412,8.877279736500045e-05,0.0008361795990770337,0.00030934918837566483,0.009560440005691158,0.0,0.00015333640286791712,36.406975548577805,1.0,1.0,1.0,1.0,1.0,0.28121551006882034
0.012214307862267655,2.3112207693204923,3.0222628626701926,0.49109817768874775,8.400541093691285,1,0.00017405200757161953,1.0,0.0003016052682103418,0.004389204349626907,0.0018153172345864337,0.017915129919938037,0.0,0.0009681166813205416,0.0,0.04110291042874077,0.00017405200757161953,0.0003016052682103418,0.004389204349626907,0.0018153172345864337,0.017915129919938037,0.0,0.0009681166813205416,26.101765324866353,1.0,1.0,1.0,1.0,1.0,0.2830193049451529
0.012033234978278172,2.3532645206496907,3.0485059026528813,0.5027493307857342,8.618608028893295,2,0.00032493296014839465,1.0,0.001971549270110449,0.03185091991696979,0.01852399990055527,0.13051600432677485,0.0,0.007778921479637216,0.0,0.0779719121606176,0.00032493296014839465,0.001971549270110449,0.03185091991696979,0.01852399990055527,0.13051600432677485,0.0,0.007778921479637216,14.307342169693104,1.0,1.0,1.0,1.0,1.0,0.2897429441275742
0.009908711626915381,2.3435228922007307,3.0216186518571373,0.4793264194457718,9.052749116819564,3,2.510374503125462e-05,1.0,6.052432094697536e-05,0.00010926249306929184,0.0001654181186170874,0.0003632307031065106,0.0,2.402746556273284e-05,0.0,0.011871960122114366,2.510374503125462e-05,6.052432094697536e-05,0.00010926249306929184,0.0001654181186170874,0.0003632307031065106,0.0,2.402746556273284e-05,35.48474756724535,1.0,1.0,1.0,1.0,1.0,0.27621045536582844
0.009494142303880944,2.3564426596036654,2.337850234032012,0.38117856662117644,6.523997123385457,4,0.00020795634946432068,1.0,0.0006617083436967502,0.015227684300612446,0.0046921575952766055,0.10376701853666163,0.0,0.002444042398085054,0.0,0.0465799303995845,0.0001297215613710766,0.0006617083436967502,0.015227684300612446,0.0046921575952766055,0.10376701853666163,0.0,0.002444042398085054,21.811353523713983,1.0,1.0,1.0,1.0,1.0,0.21967330205790747
0.010972640657851546,2.3495104795756028,3.0192811256620202,0.4854377903976188,9.00753240064142,5,4.5715673124314004e-05,1.0,7.053565671723051e-05,0.00027782605855604023,0.00014870177580161392,0.0013286331232098881,0.0,5.267857972524921e-05,0.0,0.015053835344920422,4.5715673124314004e-05,7.053565671723051e-05,0.00027782605855604023,0.00014870177580161392,0.0013286331232098881,0.0,5.267857972524921e-05,33.33535958002271,1.0,1.0,1.0,1.0,1.0,0.27974606215789716
0.010843428976868541,2.6286638853806883,3.358053684721789,0.5337555241148791,9.78522111433047,6,3.835569693156832e-05,1.0,0.000121235545008329,0.0008842167212503207,0.00041721276910570786,0.004098868683269232,0.0,0.00017306849659106326,0.0,0.023042118321877254,3.835569693156832e-05,0.000121235545008329,0.0008842167212503207,0.00041721276910570786,0.004098868683269232,0.0,0.00017306849659106326,27.9700287646862,1.0,1.0,1.0,1.0,1.0,0.3075775751816304
0.010529008650013926,4.961086600513598,4.434825330576481,0.6771422331964884,14.639961952472598,7,0.00014650246241118057,1.0,0.00015828295742462213,0.0024451946701378505,0.0012772154391683381,0.013441580057185392,0.0,0.0005330685572207417,0.0,0.021871060820337292,0.00014650246241118057,0.00015828295742462213,0.0024451946701378505,0.0012772154391683381,0.013441580057185392,0.0,0.0005330685572207417,32.00147073159763,1.0,1.0,1.0,1.0,1.0,0.39014121682426695
0.011264296337935575,4.888771238535279,4.669086500461854,0.7132733750020127,15.051212436317206,8,3.251712194727605e-05,1.0,0.00010717429924596613,0.00036516250074408464,0.00024246801437463,0.00156218621148538,0.0,7.488324627542943e-05,0.0,0.018236654461986763,3.251712194727605e-05,0.00010717429924596613,0.00036516250074408464,0.00024246801437463,0.00156218621148538,0.0,7.488324627542943e-05,29.193502780007837,1.0,1.0,1.0,1.0,1.0,0.41095964149924674
0.011362244401389282,2.3590837965036897,2.9741000120968786,0.4780169319588645,8.72301644920046,9,3.0458249252317725e-05,1.0,0.0002451291510450371,0.005229116405667651,0.0020410410728067506,0.021073443303014243,0.0,0.0009571856733241535,0.0,0.02967778813757287,3.0458249252317725e-05,0.0002451291510450371,0.005229116405667651,0.0020410410728067506,0.021073443303014243,0.0,0.0009571856733241535,26.6570624607633,1.0,1.0,1.0,1.0,1.0,0.27546948568111806
