action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,hold_action_delta_mean,hold_ee_acc_p2p,hold_ee_acc_rms,hold_ee_jerk_rms,hold_joint_acc_rms,hold_vibration_index,joint_acc_rms,mean_error_m,min_error_m,qualified_action_delta_mean,qualified_ee_acc_p2p,qualified_ee_acc_rms,qualified_ee_jerk_rms,qualified_joint_acc_rms,qualified_vibration_index,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.02928053942838284,16.18108979745603,16.128854241640127,2.5572108239300437,64.05204851488426,0,0.0015796346493810775,1.0,2.196116163271772e-07,2.332519653653368e-05,1.2368035355385478e-05,0.0002882397781680746,0.0,7.1143049388523215e-06,0.0,0.004788380237355364,0.0011548534476106271,2.196116163271772e-07,2.332519653653368e-05,1.2368035355385478e-05,0.0002882397781680746,0.0,7.1143049388523215e-06,47.83385649878974,1.0,1.0,1.0,1.0,1.0,1.473581047656364
0.04737814192865265,42.80169633271053,45.682803450694074,7.291012497041632,172.20061554960748,1,0.0010475961361393821,1.0,2.467646738461713e-07,1.9167777628042072e-05,5.925163331794494e-06,0.0001518291448303025,0.0,3.3360342484214942e-06,0.0,0.010594911082521787,0.0008158350434951424,2.467646738461713e-07,1.9167777628042072e-05,5.925163331794494e-06,0.0001518291448303025,0.0,3.3360342484214942e-06,45.63291694879427,1.0,1.0,1.0,1.0,1.0,4.201518607102467
0.04334184373322429,43.405430546695776,50.65995819440697,8.136372245236187,174.46545704930867,2,0.0023721303038242844,1.0,4.833084106245574e-06,3.174897725861946e-05,1.709769925875554e-05,0.00038862982706304667,0.0,9.595883627267961e-06,0.0,0.018803649181095172,0.0014354890697083158,4.833084106245574e-06,3.174897725861946e-05,1.709769925875554e-05,0.00038862982706304667,0.0,9.595883627267961e-06,44.297700025636445,1.0,1.0,1.0,1.0,1.0,4.688776521887551
0.03017078868888915,28.610913310088176,21.72090000278044,3.4456560098138094,87.96790382709335,3,0.0018641975223341156,1.0,4.409171032344073e-06,4.576413030984533e-06,2.8926544957688968e-06,4.387182664985051e-05,0.0,1.3353461205281036e-06,0.0,0.005160794411304861,0.0018623536210131836,4.409171032344073e-06,4.576413030984533e-06,2.8926544957688968e-06,4.387182664985051e-05,0.0,1.3353461205281036e-06,47.8093673970794,1.0,1.0,1.0,1.0,1.0,1.9855475800963305
0.05203498804384247,20.880043485298565,23.729933064209003,3.8503685517892934,83.45816949113579,4,0.0019034750021667732,1.0,1.4560980336674265e-06,7.37406491607071e-05,2.691067057224881e-05,0.0007303665269159054,0.0,1.5515385292594375e-05,0.0,0.011359940766581141,0.0013848742070328346,1.4560980336674265e-06,7.37406491607071e-05,2.691067057224881e-05,0.0007303665269159054,0.0,1.5515385292594375e-05,45.5791217239511,1.0,1.0,1.0,1.0,1.0,2.218949712453301
0.028825138319283416,40.40794046028862,31.577628200821184,5.1954203496522,116.68883644269323,5,0.0018526894244101986,1.0,2.5191538095914628e-06,1.6491195648895856e-05,7.2741790537761955e-06,0.00015052485981035502,0.0,4.159415093784769e-06,0.0,0.005715386358187182,0.0016917578273199713,2.5191538095914628e-06,1.6491195648895856e-05,7.2741790537761955e-06,0.00015052485981035502,0.0,4.159415093784769e-06,47.79990656332728,1.0,1.0,1.0,1.0,1.0,2.9942472637675697
0.034513507164621,41.32439010673235,35.08481762592402,5.626496547434681,126.20585748485476,6,0.00256545458591049,1.0,9.663977801404419e-06,1.0628263857504702e-05,5.892589883115024e-06,0.00010235611681230326,0.0,2.6556697979570806e-06,0.0,0.00885280827033103,0.0020912038156765274,9.663977801404419e-06,1.0628263857504702e-05,5.892589883115024e-06,0.00010235611681230326,0.0,2.6556697979570806e-06,46.67458476437521,1.0,1.0,1.0,1.0,1.0,3.242383310664967
0.032780185086299984,24.93543763575896,19.358833112382833,3.431329167417878,75.48324324579056,7,0.0010681737694674897,1.0,5.162280820395698e-07,1.9779679635134475e-05,9.310511884300193e-06,0.00023373418823170728,0.0,5.370777629447798e-06,0.0,0.005682855546942025,0.0009756073173397031,5.162280820395698e-07,1.9779679635134475e-05,9.310511884300193e-06,0.00023373418823170728,0.0,5.370777629447798e-06,46.80964842517023,1.0,1.0,1.0,1.0,1.0,1.9780460647016076
0.03780671488480899,29.96149860027854,25.228401299418096,4.668189600620497,102.68542761887191,8,0.002511309126185957,1.0,4.4220308815764016e-06,1.1594131598184763e-05,5.933779685791481e-06,0.00013396481391225924,0.0,3.152506155459563e-06,0.0,0.00847211402189986,0.0019523952986360074,4.4220308815764016e-06,1.1594131598184763e-05,5.933779685791481e-06,0.00013396481391225924,0.0,3.152506155459563e-06,46.66822097277104,1.0,1.0,1.0,1.0,1.0,2.691394828907769
0.05667384088813052,42.28787822763359,42.479365651342704,7.081850555968804,149.0331643889824,9,0.0017206066489235772,1.0,2.3305611321203018e-06,1.0281512237830818e-05,4.827088884688772e-06,9.688420538398535e-05,0.0,2.7661980180741045e-06,0.0,0.009964381508244389,0.0013675074075757444,2.3305611321203018e-06,1.0281512237830818e-05,4.827088884688772e-06,9.688420538398535e-05,0.0,2.7661980180741045e-06,45.62817252757337,1.0,1.0,1.0,1.0,1.0,4.081632218323657
