action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,hold_action_delta_mean,hold_ee_acc_p2p,hold_ee_acc_rms,hold_ee_jerk_rms,hold_joint_acc_rms,hold_vibration_index,joint_acc_rms,mean_error_m,min_error_m,qualified_action_delta_mean,qualified_ee_acc_p2p,qualified_ee_acc_rms,qualified_ee_jerk_rms,qualified_joint_acc_rms,qualified_vibration_index,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.024344179094496644,2.5247400862282956,1.487449165558072,0.276011257357871,4.589435049240682,0,0.1591336045072515,0.0,0.0012829197570100141,0.003412060212733722,0.0024479536096637918,0.014240048139821174,0.588178001109613,0.0007132275290858214,11.039571488936035,0.12777079181574913,0.10502526123735377,15.41464337048216,15.416772510937884,15.415808404334815,15.427600498864972,16.001538451834765,15.414073678254237,-11.908814929000917,0.0,0.0,0.0,0.0,0.0,0.15935494006813172
0.023138674390306695,4.3892297502129445,2.48471683164387,0.38711301120174446,6.524656361579788,1,0.1358559345333406,0.0,0.0026338694371780924,0.015846399376468447,0.0077776961023530294,0.09646215208186723,2.2793884580852657,0.004291865149989417,10.606731429174632,0.14773201872643923,0.13211370550085091,13.088227322771237,13.101439852710527,13.093371149436413,13.182055605415927,15.364981911419324,13.089885318484049,-13.67778797875543,0.0,0.0,0.0,0.0,0.0,0.22349937341607037
0.02542000646529484,2.36516327542542,1.2783755923451934,0.24154293639008567,4.151213002288043,2,0.23133217241251067,0.0,0.009792922104789752,0.029836800178839253,0.014475811172268104,0.24691650175143356,2.212574367599009,0.007163640466087798,11.310520920483897,0.20609082428109654,0.1818382359551082,22.643010163355857,22.663054041429906,22.647693052423335,22.8801337430025,24.845791608850078,22.640380881717157,-18.950739252549376,0.0,0.0,0.0,0.0,0.0,0.13945397590611752
0.017846770077509413,4.5713473148564026,2.499329758104608,0.37565824773089834,6.453761485223188,3,0.2086343598859671,0.0,0.0010903967195829377,0.003286106944639988,0.0024470317533893896,0.010919290873526144,0.5804018070615186,0.0006747305949535116,7.45929661168058,0.1740705026864869,0.15241300478628314,20.364526385316292,20.36672209554135,20.3658830203501,20.374355279470237,20.94383779565823,20.364110719191665,-15.889958336307107,0.0,0.0,0.0,0.0,0.0,0.2168862174095792
0.018578593334231758,5.048503195173858,2.7561116489468365,0.41452635113772296,7.143387032676002,4,0.27057732485263625,0.0,0.001296076223666415,0.004189305682148368,0.002773875223838162,0.02364132312723292,0.6576965630462936,0.0009881882442017733,7.798841524308809,0.22992503286449228,0.18393466124350666,26.559028561487292,26.561921790945775,26.560506360487462,26.581373808390858,27.215429048309918,26.558720673507825,-20.976124738523332,0.0,0.0,0.0,0.0,0.0,0.2393267541380997
0.01624369322168406,2.215993498765375,1.243352418660762,0.2079144368690965,3.540792144619942,5,0.11266163654608086,0.0,0.0017630388434644604,0.007581382365971523,0.0041709807410263144,0.025133283090941923,1.0614777368638122,0.0015168890253689986,7.985703915316345,0.06701945207517394,0.03637499658860796,10.76792669345155,10.773745036974057,10.770334635349112,10.791296937699027,11.827641391471898,10.767680543633455,-6.18679724906734,0.0,0.0,0.0,0.0,0.0,0.12003910660423243
0.024310611708306635,2.553455724281349,1.3681400478188672,0.2455439457518349,4.087425714086597,6,0.25311540807290395,0.0,0.0010171190194609543,0.0018042984200249568,0.0018708895167001377,0.014383416717938987,0.4516270710681523,0.0004107641032478339,11.140763440875066,0.23165599290828431,0.22265411565574758,24.812557926309857,24.81334510571042,24.813411696807094,24.825924224008336,25.263167878358548,24.811951571393642,-21.241464632672177,0.0,0.0,0.0,0.0,0.0,0.14176456135507565
0.017180607965982187,4.254022859057244,2.332696856397932,0.3529222008539683,6.005395555844439,7,0.22874930461987508,0.0,0.0010920768046352224,0.0034862211313374013,0.002165145830884888,0.022966219160853625,0.48260415829886777,0.0007702509161056531,7.029679814888926,0.1893040420867426,0.14843603291127538,22.376022538792142,22.378416683118843,22.37709560781839,22.39789668114836,22.857534620286376,22.375700712903612,-17.248879237313655,0.0,0.0,0.0,0.0,0.0,0.2037595442151303
0.024813408480419016,3.3190315360705425,1.9754727810706658,0.32912502099580454,5.506540986481604,8,0.25417396681235704,0.0,0.0009989359228863126,0.004346898507847286,0.0021716616701674104,0.018935333214537827,0.3930961058550754,0.0008802540531730401,11.200366173377212,0.22330662289903186,0.19884549465130208,24.91839561715859,24.921743579743552,24.919568342905873,24.936332014450244,25.31049278709078,24.918276935288876,-20.538987973965465,0.0,0.0,0.0,0.0,0.0,0.1900201906465949
0.02408518252379355,2.285600393398856,1.2504353998692215,0.2317123486679028,3.9788386498415194,9,0.09703366603608976,0.0,0.0031481092467280708,0.020715161841841613,0.009284380235725821,0.11380838029911197,2.7181173569206885,0.005166666351390693,11.086229623709958,0.09288868957102152,0.07704681795110374,9.206514712855704,9.224081765450817,9.212650983844702,9.317174983908087,11.921483960529663,9.208533269960366,-8.680247695790067,0.0,0.0,0.0,0.0,0.0,0.1337784503350425
