action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,joint_acc_rms,mean_error_m,min_error_m,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.051227302463475094,16.459371079343843,11.884394297841194,3.2439342162987486,63.54912947956989,10,0.0014200724464664633,1.0,0.0,0.005895237966343997,0.0014145416446234215,46.0019494039366,1.0,1.0,1.0,1.0,1.0,1.8716778615043532
0.08830666646168801,34.482143507655096,27.44142590539291,4.867362745070478,108.31578210292999,11,0.0014879589669407039,1.0,0.0,0.013293641451015446,0.0007170465300853195,44.48936867056305,1.0,1.0,1.0,1.0,1.0,2.8058772287481024
0.03970006415282326,39.03962526533055,30.9225628934068,5.096243643678123,111.89051294569461,12,0.001721469450575481,1.0,0.0,0.007552299611410049,0.000633356028199601,46.293993829384654,1.0,1.0,1.0,1.0,1.0,2.9371069640867447
0.05783294441118495,37.849412159219,36.615495625757035,5.9342346440633165,130.80101330912325,13,0.001312776247146794,1.0,0.0,0.008381018582230131,0.0011241419306088035,45.43383378768599,1.0,1.0,1.0,1.0,1.0,3.4198575932582167
0.0465552986602014,45.087725602582736,40.16052144490253,6.934235057811911,154.78750495558162,14,0.0011931609547010964,1.0,0.0,0.005590101124034695,0.001003178669109432,47.38914692252098,1.0,1.0,1.0,1.0,1.0,3.9970235619899017
0.08214980657662133,45.788483445012396,34.69812068111107,5.821991388316751,134.26598302322438,15,0.0008588575303648373,1.0,0.0,0.012370518216528324,0.0006110953990912436,44.70773193679952,1.0,1.0,1.0,1.0,1.0,3.3555856255857575
0.04221596143177869,49.4886765060821,49.81743532740306,8.049401966759884,215.6799525824854,16,0.0012854015943964175,1.0,0.0,0.004430161445986799,0.0010554810378408557,47.42526397036872,1.0,1.0,1.0,1.0,1.0,4.63876173391423
0.06270024326480546,19.215530603409228,14.429833437506263,3.2859696902978786,64.58903623379351,17,0.0028305583107822102,1.0,0.0,0.014662651953505067,0.0024328900248935218,43.72990675273685,1.0,1.0,1.0,1.0,1.0,1.895929689189752
0.11955658925185547,48.91703176220917,35.091739081544134,6.383949537773105,133.68749467577766,18,0.0017993021259315601,1.0,0.0,0.00773669485364249,0.00134551951993455,43.451548906964035,1.0,1.0,1.0,1.0,1.0,3.6804189265364324
0.03306070100675991,44.04841633033196,31.8366986021306,5.187713971615098,120.59335555940991,19,0.0015116735898802352,1.0,0.0,0.005413312760435276,0.0012807811478540278,47.67531220464483,1.0,1.0,1.0,1.0,1.0,2.989702028908577
0.09023344189770997,38.830066105996956,30.784003337274726,5.731504597493459,115.79911454283707,20,0.0007099892960504364,1.0,0.0,0.010317527146478992,0.0005955805719644623,43.07349871519683,1.0,1.0,1.0,1.0,1.0,3.3044949220222106
0.03520307930885036,42.732028140326705,40.187364412540205,6.624519461999182,133.74258482846972,21,0.0006346070222327518,1.0,0.0,0.009737817293390452,0.0006269218182836426,46.242525318510715,1.0,1.0,1.0,1.0,1.0,3.8178976300886287
0.05729362503119763,17.181884943505445,12.598428518677,2.971828200273249,61.84687928534991,22,0.0020385528610377896,1.0,0.0,0.012065177288168876,0.0015059687603629311,43.98562795623997,1.0,1.0,1.0,1.0,1.0,1.7148468164256438
0.0814240332047413,48.03316845167053,41.777135561388796,7.145988336646184,150.28909427411168,23,0.0025178407227994344,1.0,0.0,0.013381797583240594,0.0025175401854717837,44.64002754545378,1.0,1.0,1.0,1.0,1.0,4.1189559186112
0.11479769923293393,37.87276892501791,31.12994943394435,6.416556117547704,121.17913951264175,24,0.00801488459023821,0.0,0.0,0.026032388238552657,0.00412641903508119,-1.262765342558501,1.0,1.0,1.0,1.0,0.0,3.7004066335975376
0.1988669308694544,39.093426059431025,30.80935529668358,6.822861231927606,139.31141638570617,25,0.0008871350269639417,1.0,0.0,0.011609844207452943,0.0008329592484170668,40.364796341754605,1.0,1.0,1.0,1.0,1.0,3.935318702336283
0.09577251216724743,38.22897863898374,30.760516173925854,6.086061738814107,115.47293915670005,26,0.000696399987033224,1.0,0.0,0.015862115174820116,0.0006867003493634824,42.693382143349446,1.0,1.0,1.0,1.0,1.0,3.5094730104195015
0.09395216536078654,47.44760649308088,52.0337351323787,8.912450634084593,183.91594401146602,27,0.00047896129587674197,1.0,0.0,0.013629802637219312,0.0004666110482234161,43.383791357042526,1.0,1.0,1.0,1.0,1.0,5.137169744808561
0.0493679369859071,45.47945753229175,52.03791508465442,8.642473697048654,185.98940225244556,28,0.0010162475763697933,1.0,0.0,0.010143972313956872,0.0009921649814073337,44.89342660572625,1.0,1.0,1.0,1.0,1.0,4.98103310368269
0.043773839700745845,45.43998539502967,32.39669664475943,5.835527727393606,139.26732496676374,29,0.0011766025827659112,1.0,0.0,0.0050164893145585275,0.0010838304090534333,47.38647489051672,1.0,1.0,1.0,1.0,1.0,3.364149456659982
