action_delta_mean,ee_acc_p2p,ee_acc_peak,ee_acc_rms,ee_jerk_rms,episode,final_error_m,hold_5mm,joint_acc_rms,mean_error_m,min_error_m,reward_sum,success_10mm,success_20mm,success_30mm,success_50mm,success_5mm,vibration_index
0.13864228209127014,25.060640352383814,26.275630017534965,4.57910271450545,95.85159028516759,0,0.024178246369718118,0.0,0.0,0.07264645564964672,0.010003557651924644,-3.6410527792715484,0.0,0.0,1.0,1.0,0.0,2.639317717276158
0.1389118501902867,36.91422519036863,35.45092832958188,5.816372114619678,118.91741241208948,1,0.022460886022627774,0.0,0.0,0.08221390899100954,0.022460886022627774,-4.030595237447084,0.0,0.0,1.0,1.0,0.0,3.351617038371945
0.09571062168189332,45.53799223169379,52.04928988757693,8.438529026444124,171.27542856812784,2,0.011295187130696358,0.1,0.0,0.05759483749481654,0.0039222142974104915,-0.6895455161730122,0.0,1.0,1.0,1.0,0.0,4.8628361999487995
0.1078517979131433,37.87073467732654,30.4915725594011,4.806244829310847,106.91510061141442,3,0.012923812850520355,0.0,0.0,0.050141818144704586,0.006750859710640744,-2.4851954362288047,0.0,1.0,1.0,1.0,0.0,2.7694749412677733
0.13322527205521284,38.26769939529488,34.91379342919134,6.0508160476345125,113.88523867370215,4,0.018760693798342547,0.0,0.0,0.07965065704529208,0.016565019435752146,-3.9070881569004463,0.0,1.0,1.0,1.0,0.0,3.4872303948610357
0.11433888410809587,38.975030437914576,48.39007311047478,7.590973692347851,169.91743497292728,5,0.006627712787786073,0.0,0.0,0.054158815494452284,0.006627712787786073,-2.6828671008325933,1.0,1.0,1.0,1.0,0.0,4.374402293021137
0.10591284435338409,36.185908608849445,35.809998979915086,5.5636076665631125,117.86133157130958,6,0.008729014581693442,0.0,0.0,0.056987651052892684,0.003073818572747402,-1.7807630548667943,1.0,1.0,1.0,1.0,0.0,3.205485296542545
0.13041036480975085,23.586277384299375,23.33289787921489,4.65372230392396,90.89655554485408,7,0.024881783149466874,0.0,0.0,0.06872762684894748,0.01579501784800495,-3.4186928997362114,0.0,0.0,1.0,1.0,0.0,2.6830953901798913
0.12120764054218414,20.01889320569824,21.269911937795836,3.6544961758978642,69.10509961636562,8,0.01828332704703051,0.0,0.0,0.07295240701350965,0.013351561484402035,-3.617482273106796,0.0,1.0,1.0,1.0,0.0,2.106107474094372
0.12373111301505998,45.812070627428426,41.80759670469538,7.869310209659999,154.91646531203563,9,0.011501673983098716,0.0,0.0,0.06532344155405313,0.011501673983098716,-3.2047064921519657,0.0,1.0,1.0,1.0,0.0,4.537637315756396
0.09386305601863332,40.68799358442999,43.36430630020286,6.70483421973682,154.4753734889593,10,0.008318758339174307,0.0,0.0,0.0427598794602059,0.007141023839530228,-2.074639056136036,1.0,1.0,1.0,1.0,0.0,3.8634288840175284
0.11125803497999773,38.89794067322699,34.96577131130925,5.709162285694917,121.68254205324425,11,0.013957773699458022,0.1,0.0,0.05971327294566399,0.0032842062242675538,-1.9678096309095818,0.0,1.0,1.0,1.0,0.0,3.290243535323835
0.13280480799504246,37.56743613142897,35.037359047634276,5.891263802286499,112.48988803398261,12,0.015179189404166616,0.0,0.0,0.08417279097800669,0.015179189404166616,-4.113344065780683,0.0,1.0,1.0,1.0,0.0,3.3947818993562358
0.13342052409173044,34.30034275955536,38.07818557482474,6.256736238210845,121.76110668247269,13,0.021473633363924313,0.0,0.0,0.08825516969839796,0.01478960769563898,-4.392352909307973,0.0,0.0,1.0,1.0,0.0,3.605260152462469
0.12592176895719306,43.33110854580346,41.77827263850571,7.475389666741488,148.11503983777553,14,0.020213617867349674,0.0,0.0,0.07237438803631253,0.006612927752627346,-3.5737254466714963,0.0,0.0,1.0,1.0,0.0,4.309369227676831
0.0952197137791659,38.082652077242386,42.98773312418525,6.803225491902757,140.67922691517506,15,0.009120518139847643,0.0,0.0,0.04917401842581304,0.00501128323635512,-2.4060797911428966,1.0,1.0,1.0,1.0,0.0,3.920368795437851
0.1426973710216469,35.75806063286149,35.089766675603684,5.913747310963952,115.58973664007748,16,0.030810230475524617,0.0,0.0,0.09199676830944033,0.02178578451549845,-4.513479188362041,0.0,0.0,0.0,1.0,0.0,3.4076475084662246
0.12090728338855031,42.17050033364572,50.71466554071084,7.919347722815187,178.40780668782753,17,0.01516184098604709,0.0,0.0,0.05950757990622812,0.00779002938688533,-2.9577029675494124,0.0,1.0,1.0,1.0,0.0,4.5636668805143765
0.09978606488294368,35.1188741856759,33.291899177269016,5.338512113514316,109.78297128330752,18,0.010680076109176767,0.0,0.0,0.04528445766820539,0.008376656252473913,-2.146055841602667,0.0,1.0,1.0,1.0,0.0,3.0766276940917963
0.09831270223272406,41.18426097882284,35.081987402206884,5.942022810851027,110.84047582483448,19,0.007833537238579982,0.1,0.0,0.04280775719792062,0.0015310461203921146,-0.09397479577273374,1.0,1.0,1.0,1.0,0.0,3.4253137189512315
0.10015580901551702,37.071775338030385,34.26242413161164,5.4523777170233165,113.66909537247214,20,0.00883070379125979,0.0,0.0,0.051012732200150734,0.0058726374695197625,-2.517959105931499,1.0,1.0,1.0,1.0,0.0,3.1421769024417374
0.11638785950080748,45.480994313514785,42.82931622424759,7.751641537923149,157.387830571191,21,0.00556387998533859,0.2,0.0,0.05160757958865909,0.0031786594558555017,-0.5024739455778563,1.0,1.0,1.0,1.0,0.0,4.46927509008093
0.08966434396991173,43.44338575027135,41.44599864600145,6.85892925484882,134.32767821812985,22,0.008583932919848242,0.2,0.0,0.04706182385061613,0.0036044281515541982,-0.2351637307524185,1.0,1.0,1.0,1.0,0.0,3.9528130272539044
0.10193622070533968,36.471606099934796,31.771123275046715,5.045719440669528,107.6795413059389,23,0.010647252479144826,0.0,0.0,0.04491296005652329,0.009031342093910225,-2.1544561557921846,0.0,1.0,1.0,1.0,0.0,2.907945197743851
0.10221459943153012,46.27820039759739,52.09528334226235,8.486839502395638,183.06808301017975,24,0.007146179566809101,0.0,0.0,0.0467791755823035,0.007146179566809101,-2.21488065496202,1.0,1.0,1.0,1.0,0.0,4.8912823085604
0.1004129126484232,46.49360494921223,43.013737432301966,7.940060484417095,159.6174688949492,25,0.006103716901578838,0.0,0.0,0.04260895702674491,0.004129791708898355,-0.9623539160297148,1.0,1.0,1.0,1.0,0.0,4.577884363972536
0.1192129525283102,46.18675867695886,42.99989309039875,7.973259381977253,161.25929795208816,26,0.007609435688336236,0.1,0.0,0.05346328764279476,0.0039581019525988135,-1.5948006827882584,1.0,1.0,1.0,1.0,0.0,4.597236243415052
0.1013318037972963,45.71969367839442,43.009768334630465,7.806289009740426,157.59044678131661,27,0.0049068525755371325,0.2,0.0,0.04188489098159445,0.0035189445978283033,1.0482377849025033,1.0,1.0,1.0,1.0,1.0,4.500561904007223
0.10624320921746701,45.60760334725037,52.04806770717199,8.465510931021793,170.6005717464043,28,0.01436915288879401,0.1,0.0,0.06266052583333202,0.004095991421074295,-0.9832530535063122,0.0,1.0,1.0,1.0,0.0,4.878312578091912
0.10688008860180681,43.334172503962684,52.02725046654399,8.298734220870799,168.78008549683838,29,0.015566564231042225,0.1,0.0,0.057646393039514396,0.004384543917198797,-1.766811405568697,0.0,1.0,1.0,1.0,0.0,4.782235887089937
