action_delta_mean_mean,action_delta_mean_std,algo,disturbance,ee_acc_p2p_mean,ee_acc_p2p_std,ee_acc_peak_mean,ee_acc_peak_std,ee_acc_rms_mean,ee_acc_rms_std,ee_jerk_rms_mean,ee_jerk_rms_std,episode_mean,episode_std,final_error_m_mean,final_error_m_std,hold_5mm_mean,hold_5mm_std,hold_action_delta_mean_mean,hold_action_delta_mean_std,hold_ee_acc_p2p_mean,hold_ee_acc_p2p_std,hold_ee_acc_rms_mean,hold_ee_acc_rms_std,hold_ee_jerk_rms_mean,hold_ee_jerk_rms_std,hold_joint_acc_rms_mean,hold_joint_acc_rms_std,hold_vibration_index_mean,hold_vibration_index_std,joint_acc_rms_mean,joint_acc_rms_std,mean_error_m_mean,mean_error_m_std,min_error_m_mean,min_error_m_std,neighborhood_error_std_m_mean,neighborhood_error_std_m_std,qualified_action_delta_mean_mean,qualified_action_delta_mean_std,qualified_ee_acc_p2p_mean,qualified_ee_acc_p2p_std,qualified_ee_acc_rms_mean,qualified_ee_acc_rms_std,qualified_ee_jerk_rms_mean,qualified_ee_jerk_rms_std,qualified_joint_acc_rms_mean,qualified_joint_acc_rms_std,qualified_vibration_index_mean,qualified_vibration_index_std,reward_sum_mean,reward_sum_std,success_10mm_mean,success_10mm_std,success_20mm_mean,success_20mm_std,success_30mm_mean,success_30mm_std,success_50mm_mean,success_50mm_std,success_5mm_mean,success_5mm_std,task,vibration_index_mean,vibration_index_std
0.07257804625477218,0.0014217319689167386,DDPG,medium,18.205516064415026,0.0,19.23985420863345,3.552713678800501e-15,3.0859697942588884,0.0006352061999430783,69.503908794303,0.021134503647569497,14.5,8.65544144839919,0.0008355449537343321,6.877248643113844e-05,1.0,0.0,0.03795967291982764,0.0037433279542944497,0.8590984822996006,0.08184840403635084,0.30243264157812166,0.022118149697009606,6.7387391538218635,0.7842791083530128,0.0,0.0,0.17358490725179035,0.012372358444482541,0.0,0.0,0.005976377908115257,1.0741082068137834e-05,0.0007039534543726934,1.7213550013160646e-05,0.0008793694227921604,4.210167906585344e-05,0.03795967291982764,0.0037433279542944497,0.8590984822996006,0.08184840403635084,0.30243264157812166,0.022118149697009606,6.7387391538218635,0.7842791083530128,0.0,0.0,0.17358490725179035,0.012372358444482541,46.77248252297382,0.0006804249150939743,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.7781828844779832,0.0003685633766551164
0.08411600993496816,0.001130830091733337,TD3,medium,13.560793058564338,0.0004552537797567526,9.71238190470027,1.7763568394002505e-15,2.227445740652567,0.0013210845393350527,44.90679092475122,0.04743176360581523,14.5,8.65544144839919,0.0012638708007838935,0.00020305096489562467,1.0,0.0,0.038810959306322564,0.0034382412689200237,0.8791676825265837,0.07543555905337138,0.30219069690555933,0.021116539217845662,6.893057158613849,0.8439719117606891,0.0,0.0,0.1736014099452095,0.012061540629744287,0.0,0.0,0.006241573629544348,1.5036224856785233e-05,0.00042472782410420617,2.303483980334018e-05,0.00048286745416996753,7.615309675250365e-05,0.038810959306322564,0.0034382412689200237,0.8791676825265837,0.07543555905337138,0.30219069690555933,0.021116539217845662,6.893057158613849,0.8439719117606891,0.0,0.0,0.1736014099452095,0.012061540629744287,46.73999163181069,0.0008913798635955392,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.28481740147122,0.000761933584666704
0.06423586262223763,0.0009343813445152659,SAC,medium,14.488670002271022,0.0,13.697153970545417,1.7763568394002505e-15,2.470821239252896,0.0008473785188239686,47.40626856639412,0.03262211293045226,14.5,8.65544144839919,0.0014535744653947436,0.0001523363434573213,1.0,0.0,0.03971608713160695,0.0030117514134642004,0.9531976798409861,0.07000950611302742,0.3381060628332281,0.020978780517058353,7.164371462283814,0.5415525319940688,0.0,0.0,0.1938835634731536,0.011509946706224343,0.0,0.0,0.0059989825078435996,1.4635356966248096e-05,0.000986367091124535,2.619235654400893e-05,0.00043271695319570643,6.196901362086015e-05,0.03971608713160695,0.0030117514134642004,0.9531976798409861,0.07000950611302742,0.3381060628332281,0.020978780517058353,7.164371462283814,0.5415525319940688,0.0,0.0,0.1938835634731536,0.011509946706224343,46.77302670899882,0.0008330083232969667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.4241849506355033,0.0004631153024399449
0.06545841804712015,0.0009554847165301022,TQC,medium,14.555684063529347,5.329070518200751e-15,13.765747037912332,3.552713678800501e-15,2.4870440522451402,0.0008846522454113526,47.46858998856281,0.03922255655822689,14.5,8.65544144839919,0.0033898147564457187,0.00019909666715404393,1.0,0.0,0.03942112145546716,0.0028504357355829033,0.9441465597652046,0.06574991594692846,0.33661488211100793,0.018961425296282104,7.325893957220888,0.6211886920189245,0.0,0.0,0.1931794842997084,0.010553044365921017,0.0,0.0,0.006427018051078736,1.5001695480290047e-05,0.0006771117336610126,1.1551971834243119e-05,0.0011090797830794643,5.192801835580589e-05,0.03942112145546716,0.0028504357355829033,0.9441465597652046,0.06574991594692846,0.33661488211100793,0.018961425296282104,7.325893957220888,0.6211886920189245,0.0,0.0,0.1931794842997084,0.010553044365921017,46.74965251896521,0.0008575748648892843,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.4335817768849033,0.000499557949988774
0.07946027966950499,0.0007431772897343599,SAC_HER,medium,12.354096748456403,3.552713678800501e-15,10.781305821381633,0.0,2.265425952199521,0.0014553598669942588,41.76171448977074,0.05553256985282964,14.5,8.65544144839919,0.002281150726500617,0.00016157202342888976,1.0,0.0,0.041832727887216925,0.002643385467849661,0.96963283615936,0.08562524644170195,0.34908860783387313,0.022211936355385688,7.184405322880271,0.47124021857558007,0.0,0.0,0.20022688191455315,0.012200265848238814,0.0,0.0,0.006333056135638694,1.3241350590756397e-05,0.0009979642882482682,1.1769180422074006e-05,0.0006400106732569844,3.3325885003457186e-05,0.041832727887216925,0.002643385467849661,0.96963283615936,0.08562524644170195,0.34908860783387313,0.022211936355385688,7.184405322880271,0.47124021857558007,0.0,0.0,0.20022688191455315,0.012200265848238814,46.74743511391929,0.000742239161712564,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.3063516452524766,0.0008294995884095698
0.09620921666773129,0.0006765201287739906,TD3_HER,medium,15.253545031777083,0.04331958813723515,10.735345426868959,3.552713678800501e-15,2.8301959667817873,0.0026907767418466837,63.396791640426976,0.0835848286824172,14.5,8.65544144839919,0.002401165777764113,0.00017454535490113232,1.0,0.0,0.04559176015467435,0.0024862669972498604,0.9874379647944411,0.07526692248650105,0.3591702980994404,0.019689633982405603,7.810561729739703,0.594421057665609,0.0,0.0,0.2063660096056927,0.010971890798035115,0.0,0.0,0.006291115164413496,1.4598111041506358e-05,0.0003239605213647599,1.0842021724855044e-19,0.0006660421480889224,3.4109014229870817e-05,0.04559176015467435,0.0024862669972498604,0.9874379647944411,0.07526692248650105,0.3591702980994404,0.019689633982405603,7.810561729739703,0.594421057665609,0.0,0.0,0.2063660096056927,0.010971890798035115,46.71907207330567,0.0008374477511877031,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.6328334636446982,0.0015559668009060433
0.08256276683748924,0.0007763276226312052,TQC_HER,medium,12.68463787805065,0.01946691959594466,10.680711229524531,3.552713678800501e-15,2.345311819607767,0.001528271995936618,43.771161116845384,0.05547009904869836,14.5,8.65544144839919,0.002969755526152612,0.00011578772903691282,1.0,0.0,0.05007201687860255,0.002158740064794869,1.0104414699727848,0.08990382681231517,0.3833289793342894,0.026059865634360566,7.747304215893741,0.41874658697829953,0.0,0.0,0.22002476023156017,0.014391962039282242,0.0,0.0,0.007552536067971442,9.43732499984268e-06,0.001960220546570816,4.4618755343594176e-05,0.0007175454388640979,2.5394012710697062e-05,0.05007201687860255,0.002158740064794869,1.0104414699727848,0.08990382681231517,0.3833289793342894,0.026059865634360566,7.747304215893741,0.41874658697829953,0.0,0.0,0.22002476023156017,0.014391962039282242,46.682216288014345,0.0005766102406278512,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,1.3525102619122529,0.0008728412468471767
0.03239832959449691,0.0006319772965242079,TD3_HER_CURRICULUM,medium,2.7110019396453526,0.028876772974082893,2.6921815558011284,4.440892098500626e-16,0.49904892066408885,0.0037510426941980714,9.912424900088576,0.0887226497827451,14.5,8.65544144839919,0.00014051964492184642,9.773758259699276e-05,1.0,0.0,0.04087137471610456,0.0016072187368518435,0.9640007146694772,0.08999415107966979,0.3455720836725986,0.01917276374748182,7.152999173390401,0.3109896505759939,0.0,0.0,0.19870585562346385,0.010592003385747195,0.0,0.0,0.01658718707693754,1.3539803057342376e-05,6.391366180459716e-05,3.195693020442739e-05,0.0005890855419523004,5.162072767902274e-05,0.04087137471610456,0.0016072187368518435,0.9640007146694772,0.08999415107966979,0.3455720836725986,0.01917276374748182,7.152999173390401,0.3109896505759939,0.0,0.0,0.19870585562346385,0.010592003385747195,32.248873839772145,0.0007393868547129764,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fixed,0.2872841009874378,0.0021207955783629335
0.07706335584368272,0.009386835686531775,DDPG,medium,36.94892072602329,7.657787806278314,34.224679542599446,9.130194975926269,5.672954229363955,1.4614167650344931,125.38054548832844,29.979104824936808,14.5,8.65544144839919,0.002552413305427831,0.0009042160375616371,0.9666666666666667,0.17950549357115012,0.03993188621259526,0.004554653794571602,0.8666188146597797,0.18391996820762455,0.30594252995961185,0.06387458988986669,6.561261917490073,1.4483437449412102,0.0,0.0,0.17545767330000756,0.03649562612392723,0.0,0.0,0.010342729483842936,0.003971655515812706,0.0016835319840909659,0.0008038617870737802,0.0003917086690287486,0.00016379854156741593,0.04520448216406409,0.02804805214963584,0.8718914106112485,0.1596687806218559,0.3112151259110807,0.040742547039559214,6.5665345134415425,1.4245407025763899,0.0052725959514688244,0.02839379816008978,0.18073026925147637,0.016967839075004505,44.37608368684053,8.317062923946956,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9666666666666667,0.17950549357115012,random,3.2696089570923714,0.8422946847754673
0.08359584594453852,0.012645361212001577,TD3,medium,38.38744007961141,6.9693990907655445,34.98885470206315,8.911685698608478,5.9780533493946955,1.3487808705826174,131.27293181907964,25.257133009998636,14.5,8.65544144839919,0.0017121022484193858,0.0005339148922896399,1.0,0.0,0.03887848628426509,0.004262639777262872,0.8525253462407366,0.1784730938312133,0.29730145135022135,0.060413483351505225,6.576396965196596,1.4200694705910648,0.0,0.0,0.17039296044493196,0.034382642634541875,0.0,0.0,0.010022316028146865,0.003797953601669926,0.0013053473706790971,0.0005741949971140826,0.000511237674756551,0.0001851672619655378,0.03887848628426509,0.004262639777262872,0.8525253462407366,0.1784730938312133,0.29730145135022135,0.060413483351505225,6.576396965196596,1.4200694705910648,0.0,0.0,0.17039296044493196,0.034382642634541875,45.676027863268175,1.592076131904951,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,random,3.445786045910221,0.7773011783409708
